+
1 15
9 9 4
12 7 5
7 4 6
6 6 7
5 3 8
5 7 9
11 2 10
2 10 11
3 10 12
14 11 13
6 2 14
2 9 15
8 1 16
5 1 17
10 4 18
10 11 19
14 8 20
10 6 21
1 8 22
14 8 23
4 1 24
13 6 25
4 9 26
10 3 27
5 2 28
3 6 29
6 4 30
8 2 31
9 8 32
3 7 33
14 2 34
8 10 35
13 8 36
2 10 37
13 4 38
8 1 39
8 8 40
12 7 41
8 10 42
4 9 43
11 2 44
2 2 45
7 5 46
1 6 47
6 9 48
9 3 49
3 11 50
11 4 51
14 2 52
2 2 53
7 9 54
1 9 55
3 7 56
3 3 57
13 6 58
3 10 59
3 10 60
3 11 61
5 2 62
6 1 63
6 1 64
14 2 65
7 2 66
8 8 67
11 5 68
+
11 11
1 7 0
5 6 1
9 3 2
8 5 3
4 2 4
2 6 5
2 4 6
4 2 7
4 8 8
7 1 9
7 2 10
3 8 11
2 6 12
7 4 13
4 10 14
2 6 15
4 2 16
2 5 17
2 3 18
8 3 19
4 3 20
2 1 21
8 7 22
1 8 23
9 10 24
7 11 25
4 4 26
1 3 27
7 5 28
9 10 29
9 1 30
11 1 31
8 8 32
9 6 33
4 8 34
7 8 35
6 1 36
1 10 37
5 2 38
2 6 39
8 10 40
7 9 41
6 1 42
6 11 43
8 3 44
7 2 45
+
9 18
3 4 0
7 14 1
3 2 2
2 16 3
3 6 4
8 4 5
9 6 6
8 12 7
8 8 8
1 14 9
1 13 10
3 18 11
3 5 12
2 1 13
8 3 14
4 11 15
7 4 16
3 13 17
2 4 18
7 10 19
9 6 20
6 2 21
9 14 22
3 4 23
2 16 24
1 1 25
4 10 26
3 8 27
+
7 12
4 7 0
1 10 1
1 7 2
3 2 3
7 2 4
5 7 5
5 4 6
5 2 7
6 7 8
3 12 9
1 8 10
6 3 11
1 10 12
3 3 13
4 2 14
5 11 15
6 6 16
+
19 20
8 1 0
19 9 1
13 5 2
14 13 3
17 11 4
15 20 5
4 12 6
12 16 7
6 8 8
10 16 9
1 12 10
9 1 11
7 9 12
3 18 13
9 9 14
1 7 15
12 3 16
15 6 17
14 8 18
12 9 19
2 14 20
17 11 21
14 1 22
6 10 23
13 2 24
3 20 25
12 14 26
16 19 27
19 12 28
14 3 29
13 12 30
11 5 31
10 11 32
11 13 33
16 11 34
9 20 35
12 7 36
9 16 37
8 12 38
14 16 39
3 7 40
4 14 41
10 3 42
15 12 43
4 15 44
17 18 45
10 7 46
11 7 47
19 10 48
2 18 49
9 10 50
5 16 51
17 2 52
6 7 53
9 5 54
14 7 55
11 9 56
5 1 57
10 13 58
19 10 59
10 16 60
15 5 61
4 11 62
11 1 63
1 2 64
6 13 65
11 5 66
4 10 67
14 6 68
14 14 69
16 20 70
14 15 71
16 19 72
16 20 73
6 18 74
8 7 75
16 10 76
5 4 77
14 9 78
17 2 79
+
18 12
5 3 0
10 5 1
7 7 2
8 9 3
11 10 4
9 7 5
1 4 6
14 4 7
10 8 8
18 11 9
12 4 10
12 10 11
15 3 12
11 9 13
2 5 14
3 3 15
5 2 16
13 4 17
11 8 18
9 12 19
17 3 20
9 5 21
10 1 22
16 8 23
1 9 24
15 3 25
13 3 26
15 11 27
9 1 28
2 7 29
5 2 30
10 2 31
3 3 32
15 8 33
11 6 34
7 2 35
6 9 36
2 2 37
11 2 38
12 7 39
18 3 40
13 12 41
5 7 42
11 2 43
6 11 44
18 2 45
+
7 20
2 6 0
7 2 1
3 20 2
2 14 3
6 18 4
1 12 5
4 6 6
5 1 7
1 11 8
6 5 9
6 2 10
1 16 11
7 8 12
4 20 13
1 11 14
3 16 15
1 2 16
2 11 17
4 3 18
3 1 19
6 12 20
1 12 21
7 11 22
1 20 23
6 4 24
5 9 25
6 7 26
4 4 27
4 17 28
6 18 29
1 5 30
1 13 31
4 6 32
2 15 33
6 4 34
4 3 35
6 13 36
5 4 37
6 5 38
1 15 39
5 16 40
6 12 41
3 1 42
2 5 43
1 20 44
7 16 45
3 17 46
3 13 47
3 7 48
1 6 49
4 12 50
4 13 51
3 9 52
3 9 53
3 15 54
6 7 55
1 17 56
5 16 57
3 7 58
1 14 59
7 13 60
2 18 61
4 3 62
2 14 63
5 8 64
5 11 65
+
3 2
1 1 0
3 2 1
2 1 2
3 1 3
2 2 4
3 1 5
1 2 6
2 2 7
3 1 8
2 2 9
3 1 10
2 2 11
3 1 12
2 2 13
1 2 14
2 1 15
1 1 16
1 1 17
2 2 18
1 2 19
2 2 20
2 1 21
3 1 22
3 2 23
3 2 24
1 1 25
3 1 26
3 2 27
3 1 28
3 1 29
1 1 30
2 1 31
3 1 32
1 2 33
1 1 34
3 2 35
2 2 36
3 2 37
3 1 38
3 1 39
3 1 40
2 1 41
1 2 42
1 1 43
2 1 44
3 1 45
2 1 46
2 2 47
2 1 48
1 2 49
1 2 50
3 2 51
3 1 52
1 1 53
3 2 54
3 1 55
3 1 56
1 1 57
3 2 58
3 2 59
3 2 60
1 2 61
1 2 62
2 1 63
1 1 64
2 1 65
1 2 66
3 2 67
1 1 68
2 1 69
2 2 70
1 1 71
3 2 72
1 1 73
3 2 74
2 1 75
2 2 76
3 2 77
+
1 4
1 2 0
1 1 1
1 2 2
1 1 3
1 4 4
1 4 5
1 2 6
1 1 7
1 4 8
1 2 9
1 1 10
1 3 11
1 4 12
1 1 13
1 3 14
1 3 15
1 4 16
1 2 17
1 4 18
1 1 19
1 1 20
1 1 21
1 2 22
1 3 23
1 2 24
1 1 25
1 3 26
1 2 27
1 4 28
1 1 29
1 4 30
1 4 31
1 4 32
+
5 5
3 1 0
5 1 1
5 2 2
5 4 3
2 3 4
2 2 5
4 5 6
1 4 7
4 4 8
4 2 9
3 2 10
5 2 11
3 4 12
5 2 13
1 4 14
3 5 15
4 1 16
1 3 17
1 4 18
5 3 19
3 1 20
3 4 21
4 1 22
2 3 23
3 5 24
2 4 25
1 2 26
2 5 27
1 3 28
3 4 29
4 1 30
2 3 31
4 1 32
3 4 33
3 5 34
3 1 35
2 4 36
5 2 37
2 5 38
1 5 39
5 2 40
5 3 41
3 1 42
4 4 43
1 2 44
5 5 45
5 3 46
4 2 47
2 1 48
1 5 49
5 2 50
2 3 51
2 4 52
5 3 53
5 4 54
2 3 55
3 5 56
4 4 57
4 5 58
5 4 59
1 3 60
3 1 61
3 3 62
4 3 63
3 5 64
4 3 65
4 3 66
1 3 67
3 2 68
2 4 69
2 5 70
2 1 71
4 4 72
4 1 73
3 5 74
3 5 75
3 4 76
1 3 77
4 5 78
3 4 79
+
13 10
3 6 0
8 1 1
1 1 2
6 6 3
1 6 4
2 1 5
13 9 6
12 6 7
6 7 8
4 4 9
12 1 10
12 6 11
12 10 12
9 7 13
6 8 14
4 5 15
5 8 16
4 4 17
1 9 18
12 9 19
8 4 20
12 1 21
3 10 22
12 1 23
3 5 24
2 5 25
13 9 26
2 2 27
9 2 28
12 2 29
6 6 30
2 10 31
5 10 32
13 6 33
11 6 34
8 4 35
3 6 36
5 2 37
2 5 38
11 5 39
7 8 40
13 2 41
11 10 42
9 4 43
3 3 44
3 6 45
12 9 46
2 4 47
7 7 48
5 9 49
9 1 50
10 5 51
4 1 52
3 9 53
8 5 54
1 10 55
9 9 56
3 4 57
3 5 58
6 6 59
10 8 60
7 5 61
6 1 62
9 6 63
10 2 64
13 10 65
5 5 66
6 9 67
1 8 68
10 5 69
11 1 70
2 10 71
4 4 72
1 2 73
10 10 74
5 1 75
7 9 76
12 3 77
8 1 78
12 3 79
5 6 80
1 4 81
11 7 82
5 8 83
5 5 84
8 5 85
8 8 86
4 5 87
3 7 88
7 4 89
11 3 90
2 5 91
11 2 92
11 7 93
2 1 94
2 4 95
3 7 96
7 5 97
+
14 8
13 6 0
13 8 1
14 1 2
7 8 3
2 5 4
14 2 5
5 2 6
2 8 7
4 2 8
12 5 9
3 8 10
9 8 11
1 8 12
6 7 13
12 7 14
9 6 15
4 8 16
7 1 17
6 4 18
1 6 19
5 1 20
2 3 21
3 4 22
13 5 23
4 5 24
2 8 25
5 2 26
3 4 27
5 5 28
9 5 29
+
7 12
6 7 0
7 1 1
+
11 3
3 3 0
9 1 1
2 1 2
3 1 3
8 1 4
4 3 5
9 2 6
1 2 7
5 3 8
8 3 9
6 3 10
2 3 11
9 1 12
10 3 13
8 1 14
8 2 15
11 1 16
6 1 17
3 2 18
6 1 19
8 1 20
2 2 21
2 1 22
1 1 23
6 2 24
4 3 25
1 3 26
10 2 27
3 3 28
2 1 29
7 1 30
1 2 31
6 1 32
8 1 33
2 1 34
8 2 35
3 2 36
3 1 37
10 1 38
+
4 7
1 5 0
4 7 1
2 6 2
2 6 3
4 5 4
4 7 5
2 1 6
1 7 7
3 1 8
2 4 9
1 7 10
3 2 11
1 7 12
4 5 13
4 3 14
2 2 15
3 4 16
1 5 17
1 1 18
2 5 19
2 4 20
3 2 21
3 2 22
2 4 23
3 3 24
1 1 25
3 7 26
1 2 27
3 6 28
2 6 29
2 4 30
3 6 31
4 2 32
1 1 33
4 1 34
4 1 35
1 3 36
2 4 37
2 2 38
1 4 39
1 3 40
1 2 41
2 4 42
1 5 43
4 6 44
4 7 45
1 5 46
4 1 47
4 4 48
3 4 49
2 2 50
2 2 51
2 3 52
2 5 53
1 1 54
4 5 55
4 2 56
2 2 57
2 1 58
1 6 59
2 5 60
2 3 61
2 3 62
4 1 63
4 4 64
2 1 65
3 2 66
1 5 67
1 1 68
3 5 69
2 5 70
3 1 71
1 7 72
4 4 73
3 2 74
1 2 75
+
20 2
10 2 0
3 1 1
1 2 2
5 1 3
8 2 4
+
20 18
6 6 0
20 11 1
18 9 2
12 3 3
8 8 4
7 5 5
9 17 6
14 14 7
2 10 8
9 5 9
8 14 10
20 9 11
13 7 12
4 5 13
2 12 14
1 4 15
13 17 16
16 4 17
1 3 18
13 11 19
19 10 20
1 16 21
15 11 22
13 13 23
12 14 24
16 3 25
6 4 26
6 18 27
6 17 28
4 6 29
19 6 30
4 8 31
14 6 32
9 8 33
14 9 34
18 16 35
5 4 36
13 8 37
20 16 38
4 11 39
12 1 40
9 17 41
12 13 42
14 7 43
12 14 44
8 2 45
11 1 46
8 15 47
16 5 48
20 14 49
13 15 50
5 12 51
13 9 52
10 5 53
16 8 54
6 12 55
2 16 56
12 12 57
7 13 58
4 9 59
5 13 60
1 10 61
20 5 62
1 14 63
+
14 10
9 6 0
2 5 1
9 7 2
5 1 3
13 3 4
11 4 5
11 1 6
3 9 7
5 3 8
8 8 9
6 1 10
7 3 11
2 4 12
8 8 13
7 3 14
9 5 15
6 1 16
13 8 17
10 2 18
14 10 19
7 4 20
6 1 21
6 7 22
12 5 23
1 3 24
12 4 25
7 1 26
7 7 27
4 3 28
13 8 29
10 2 30
8 6 31
14 6 32
2 1 33
12 9 34
13 4 35
13 1 36
14 4 37
10 9 38
11 7 39
3 6 40
12 6 41
14 3 42
9 2 43
5 2 44
10 10 45
12 5 46
+
7 2
6 1 0
7 2 1
1 2 2
5 1 3
1 1 4
7 1 5
6 1 6
5 1 7
7 1 8
5 2 9
+
7 15
7 12 0
4 7 1
6 4 2
7 8 3
4 2 4
3 6 5
5 14 6
3 2 7
7 11 8
2 13 9
6 10 10
1 7 11
4 5 12
7 5 13
4 14 14
1 14 15
4 8 16
3 3 17
4 14 18
7 15 19
2 11 20
7 9 21
4 3 22
5 11 23
4 1 24
6 14 25
7 8 26
3 2 27
1 6 28
1 8 29
4 13 30
7 1 31
6 15 32
1 11 33
3 2 34
3 14 35
1 8 36
4 1 37
5 3 38
7 3 39
3 2 40
6 4 41
5 10 42
1 3 43
7 15 44
6 7 45
5 15 46
3 5 47
5 1 48
1 14 49
2 14 50
3 9 51
1 13 52
1 12 53
7 7 54
5 10 55
1 1 56
4 15 57
1 9 58
7 12 59
4 9 60
2 10 61
7 8 62
1 6 63
4 2 64
1 15 65
2 14 66
+
12 2
3 2 0
7 1 1
6 1 2
2 2 3
8 2 4
11 2 5
9 1 6
1 2 7
4 1 8
10 2 9
4 2 10
10 2 11
8 1 12
11 2 13
6 2 14
11 1 15
5 2 16
7 1 17
8 1 18
5 1 19
7 2 20
1 1 21
9 1 22
11 1 23
8 1 24
8 1 25
12 2 26
3 2 27
3 2 28
2 2 29
2 1 30
4 1 31
7 1 32
6 1 33
10 2 34
12 1 35
10 2 36
2 1 37
6 2 38
12 2 39
4 2 40
6 2 41
12 2 42
10 1 43
8 2 44
3 2 45
1 2 46
9 2 47
10 1 48
6 1 49
5 1 50
9 1 51
7 2 52
11 2 53
7 1 54
8 1 55
1 1 56
8 1 57
7 1 58
3 1 59
12 2 60
6 1 61
8 2 62
9 2 63
6 2 64
7 2 65
7 2 66
6 1 67
9 1 68
8 2 69
7 2 70
11 2 71
9 1 72
3 2 73
5 1 74
11 2 75
+
11 11
7 8 0
11 7 1
1 5 2
6 6 3
9 8 4
9 9 5
2 11 6
2 8 7
9 6 8
10 2 9
8 8 10
10 5 11
9 10 12
8 11 13
5 6 14
9 2 15
9 3 16
5 7 17
9 9 18
2 2 19
5 4 20
11 5 21
3 2 22
10 5 23
10 6 24
2 1 25
5 3 26
2 3 27
10 6 28
8 3 29
3 3 30
2 8 31
7 11 32
5 8 33
2 7 34
2 2 35
3 2 36
10 4 37
4 5 38
7 7 39
4 10 40
2 6 41
6 1 42
11 3 43
4 7 44
9 2 45
4 2 46
8 10 47
2 5 48
8 3 49
9 2 50
1 11 51
4 7 52
8 7 53
1 10 54
+
9 4
6 1 0
9 2 1
5 4 2
6 1 3
5 2 4
4 4 5
9 2 6
9 2 7
9 3 8
5 3 9
4 3 10
2 4 11
+
16 3
9 3 0
12 3 1
14 3 2
11 1 3
2 1 4
11 2 5
8 1 6
12 1 7
12 1 8
2 2 9
4 1 10
6 3 11
13 1 12
15 1 13
2 2 14
13 2 15
11 2 16
13 3 17
13 3 18
9 1 19
7 1 20
12 3 21
1 3 22
9 3 23
8 3 24
8 3 25
4 3 26
9 3 27
2 1 28
8 3 29
+
5 6
4 2 0
5 4 1
4 2 2
5 4 3
5 1 4
2 5 5
2 4 6
4 6 7
5 4 8
5 3 9
4 6 10
4 5 11
4 5 12
5 2 13
4 2 14
1 6 15
2 6 16
2 2 17
4 1 18
2 3 19
3 4 20
3 3 21
5 3 22
1 5 23
3 3 24
1 2 25
3 5 26
1 2 27
1 3 28
4 2 29
2 5 30
2 6 31
5 5 32
5 6 33
4 5 34
4 3 35
1 4 36
1 6 37
4 2 38
4 2 39
4 6 40
4 2 41
5 1 42
5 3 43
4 3 44
4 1 45
4 1 46
5 3 47
1 2 48
3 3 49
+
4 6
1 2 0
1 3 1
1 6 2
2 3 3
1 1 4
4 5 5
1 1 6
2 3 7
3 6 8
3 6 9
4 5 10
2 4 11
3 4 12
2 1 13
4 1 14
4 5 15
1 4 16
2 6 17
4 1 18
3 2 19
3 5 20
2 1 21
1 4 22
4 1 23
1 4 24
1 4 25
2 5 26
1 3 27
1 3 28
2 5 29
4 5 30
3 2 31
+
16 8
9 4 0
7 1 1
16 2 2
14 1 3
5 8 4
13 5 5
15 7 6
16 1 7
4 4 8
5 5 9
9 8 10
7 1 11
4 4 12
11 2 13
7 8 14
16 4 15
1 5 16
13 5 17
10 2 18
10 3 19
10 2 20
12 6 21
14 4 22
7 2 23
6 6 24
13 3 25
2 6 26
+
15 15
14 4 0
6 6 1
2 15 2
1 14 3
9 11 4
1 2 5
7 7 6
9 2 7
2 1 8
7 1 9
8 12 10
12 10 11
1 11 12
15 5 13
9 6 14
14 3 15
4 6 16
1 8 17
4 1 18
6 7 19
12 12 20
2 6 21
10 2 22
15 14 23
11 11 24
2 6 25
9 10 26
4 1 27
5 14 28
11 12 29
1 12 30
15 4 31
7 13 32
10 4 33
7 12 34
7 5 35
4 3 36
4 14 37
6 2 38
3 10 39
5 1 40
7 11 41
9 15 42
12 7 43
14 8 44
8 14 45
2 7 46
6 3 47
9 4 48
2 11 49
6 6 50
15 14 51
6 4 52
+
17 20
15 20 0
15 19 1
14 4 2
11 20 3
15 5 4
16 2 5
11 9 6
2 19 7
9 6 8
15 15 9
11 9 10
16 5 11
7 18 12
3 18 13
5 18 14
2 15 15
15 14 16
10 17 17
2 7 18
15 11 19
1 11 20
5 19 21
10 7 22
3 15 23
17 4 24
16 16 25
17 4 26
8 14 27
17 10 28
9 18 29
1 15 30
7 6 31
7 13 32
+
7 4
6 3 0
3 4 1
2 3 2
4 1 3
6 4 4
1 3 5
2 1 6
2 4 7
3 2 8
3 4 9
6 1 10
4 4 11
3 2 12
6 1 13
2 3 14
4 1 15
5 4 16
2 3 17
6 2 18
3 4 19
5 2 20
6 4 21
5 3 22
+
5 6
5 5 0
2 4 1
1 2 2
5 4 3
5 6 4
5 5 5
1 6 6
1 5 7
5 2 8
4 3 9
4 5 10
5 5 11
2 3 12
2 4 13
3 2 14
2 4 15
3 1 16
1 6 17
2 3 18
1 2 19
3 3 20
4 2 21
1 3 22
5 4 23
3 2 24
4 6 25
1 4 26
3 1 27
4 3 28
2 1 29
5 2 30
4 3 31
5 5 32
5 2 33
4 1 34
3 5 35
4 2 36
1 6 37
4 3 38
2 6 39
1 4 40
5 5 41
2 1 42
3 2 43
3 5 44
4 3 45
1 1 46
3 1 47
2 4 48
2 3 49
1 6 50
5 3 51
3 2 52
3 6 53
1 2 54
2 4 55
1 4 56
+
1 7
1 3 0
1 1 1
1 1 2
1 6 3
1 1 4
1 1 5
1 2 6
1 5 7
1 2 8
1 2 9
1 1 10
1 6 11
1 1 12
1 2 13
1 7 14
1 7 15
1 5 16
1 1 17
1 4 18
1 5 19
1 1 20
1 4 21
1 3 22
1 7 23
1 3 24
1 5 25
1 6 26
1 3 27
1 6 28
1 1 29
1 5 30
1 5 31
1 1 32
1 7 33
1 6 34
1 7 35
1 7 36
1 2 37
1 1 38
1 3 39
1 3 40
1 1 41
1 7 42
1 7 43
1 6 44
1 2 45
1 4 46
1 3 47
1 4 48
1 7 49
1 6 50
1 2 51
1 2 52
1 6 53
1 4 54
1 2 55
1 5 56
1 3 57
1 6 58
1 2 59
1 4 60
1 3 61
1 5 62
1 6 63
1 1 64
1 2 65
+
16 6
14 4 0
8 2 1
16 3 2
16 5 3
11 3 4
2 1 5
10 2 6
11 6 7
2 1 8
13 3 9
13 4 10
5 2 11
1 3 12
12 2 13
4 1 14
1 6 15
8 3 16
8 2 17
1 5 18
12 2 19
15 5 20
2 6 21
14 6 22
12 5 23
16 1 24
16 1 25
9 5 26
14 3 27
3 1 28
1 3 29
12 6 30
3 1 31
13 2 32
5 5 33
8 2 34
6 1 35
15 6 36
9 3 37
6 6 38
6 2 39
9 1 40
9 4 41
3 6 42
6 5 43
15 3 44
4 1 45
13 3 46
11 1 47
12 5 48
9 6 49
7 3 50
3 6 51
16 3 52
12 1 53
8 1 54
9 1 55
11 1 56
2 6 57
11 3 58
9 2 59
14 2 60
12 5 61
4 4 62
15 2 63
+
13 12
3 1 0
13 1 1
4 5 2
3 6 3
8 3 4
8 8 5
10 1 6
8 11 7
10 10 8
1 4 9
2 3 10
12 3 11
6 6 12
6 6 13
12 6 14
13 7 15
11 7 16
10 11 17
7 8 18
11 1 19
2 12 20
1 3 21
6 3 22
7 5 23
6 9 24
12 2 25
8 10 26
5 3 27
13 10 28
1 12 29
11 10 30
9 1 31
9 4 32
7 2 33
3 11 34
5 5 35
4 12 36
13 1 37
3 8 38
10 8 39
3 10 40
1 3 41
7 5 42
6 8 43
3 8 44
7 2 45
5 11 46
12 8 47
1 8 48
8 11 49
4 7 50
2 5 51
5 5 52
10 8 53
7 9 54
6 1 55
13 1 56
2 3 57
8 3 58
3 6 59
8 3 60
4 8 61
8 1 62
7 2 63
6 4 64
3 5 65
9 2 66
4 7 67
7 1 68
11 7 69
9 5 70
10 6 71
5 6 72
5 12 73
13 3 74
9 9 75
7 9 76
6 6 77
3 1 78
12 1 79
4 10 80
10 6 81
13 2 82
3 4 83
4 4 84
6 2 85
5 8 86
9 7 87
10 8 88
5 1 89
4 11 90
7 4 91
3 1 92
9 12 93
6 9 94
2 5 95
13 5 96
3 10 97
+
18 8
8 7 0
7 5 1
4 4 2
16 7 3
6 1 4
12 7 5
3 2 6
10 5 7
18 4 8
2 3 9
13 3 10
2 2 11
16 4 12
18 8 13
7 1 14
13 3 15
2 3 16
3 5 17
2 8 18
7 2 19
8 3 20
13 1 21
11 6 22
10 2 23
4 3 24
17 4 25
9 4 26
15 7 27
15 5 28
16 8 29
18 5 30
18 5 31
10 4 32
11 5 33
17 3 34
2 3 35
7 7 36
5 8 37
12 2 38
6 8 39
12 5 40
13 7 41
8 3 42
16 5 43
11 6 44
3 6 45
11 3 46
10 3 47
8 5 48
9 5 49
6 2 50
15 5 51
3 7 52
1 4 53
13 2 54
8 4 55
1 3 56
2 6 57
10 5 58
7 1 59
+
11 7
10 5 0
4 4 1
5 2 2
9 5 3
1 1 4
3 4 5
3 5 6
6 1 7
2 2 8
6 4 9
9 5 10
3 7 11
3 1 12
11 4 13
7 7 14
3 5 15
1 2 16
5 4 17
4 2 18
4 6 19
9 2 20
5 1 21
3 7 22
1 3 23
10 5 24
11 6 25
7 2 26
9 7 27
9 1 28
6 6 29
11 7 30
+
7 13
1 7 0
6 5 1
3 1 2
2 13 3
4 2 4
6 6 5
6 8 6
2 2 7
1 5 8
5 4 9
2 11 10
6 4 11
2 12 12
3 1 13
7 5 14
6 5 15
2 10 16
4 3 17
1 9 18
1 2 19
6 13 20
4 1 21
3 12 22
1 2 23
5 9 24
1 9 25
1 9 26
6 13 27
4 13 28
6 5 29
1 3 30
3 2 31
7 13 32
5 11 33
5 1 34
5 13 35
5 6 36
3 12 37
6 11 38
5 9 39
7 2 40
3 9 41
5 12 42
3 11 43
3 9 44
7 10 45
6 5 46
2 10 47
6 3 48
4 5 49
5 12 50
3 8 51
2 6 52
5 7 53
6 2 54
4 3 55
7 9 56
4 13 57
7 2 58
6 1 59
1 12 60
6 13 61
1 2 62
2 9 63
3 6 64
1 11 65
2 1 66
4 9 67
2 4 68
3 3 69
4 13 70
3 1 71
7 7 72
1 11 73
4 1 74
3 7 75
2 3 76
2 13 77
6 3 78
3 2 79
6 13 80
7 4 81
4 8 82
6 11 83
3 13 84
4 7 85
6 10 86
4 7 87
1 9 88
5 4 89
1 10 90
3 10 91
3 12 92
5 9 93
1 8 94
4 11 95
+
7 13
2 2 0
3 10 1
5 3 2
1 10 3
3 3 4
3 6 5
2 3 6
3 1 7
4 12 8
6 3 9
4 10 10
5 13 11
4 6 12
7 7 13
1 2 14
2 2 15
5 6 16
5 5 17
5 13 18
3 1 19
6 5 20
3 13 21
4 10 22
1 1 23
6 9 24
1 6 25
7 8 26
2 9 27
3 12 28
5 9 29
1 10 30
2 11 31
5 9 32
1 4 33
1 5 34
2 6 35
2 12 36
6 5 37
6 7 38
1 5 39
6 3 40
1 6 41
6 10 42
5 13 43
+
6 18
1 13 0
6 1 1
5 8 2
6 15 3
4 3 4
5 13 5
6 8 6
2 15 7
3 10 8
1 16 9
2 8 10
4 5 11
5 15 12
2 16 13
6 8 14
6 12 15
3 11 16
6 18 17
4 8 18
5 4 19
5 6 20
1 18 21
6 4 22
2 7 23
6 11 24
4 11 25
3 18 26
6 17 27
2 10 28
3 18 29
3 10 30
4 9 31
2 6 32
4 1 33
3 13 34
5 12 35
3 16 36
4 4 37
2 1 38
5 1 39
5 7 40
6 10 41
2 3 42
6 6 43
2 17 44
5 2 45
2 6 46
3 18 47
6 7 48
3 16 49
3 17 50
6 6 51
3 5 52
1 9 53
1 18 54
1 1 55
5 10 56
4 1 57
5 11 58
1 4 59
1 1 60
2 1 61
1 15 62
6 4 63
4 4 64
4 1 65
3 8 66
6 7 67
1 6 68
4 2 69
3 6 70
5 4 71
+
1 20
1 9 0
1 12 1
1 10 2
1 14 3
1 12 4
1 11 5
1 11 6
1 13 7
1 4 8
1 6 9
1 7 10
1 11 11
1 1 12
1 1 13
1 20 14
+
17 11
10 4 0
11 10 1
8 2 2
1 2 3
4 2 4
17 1 5
4 3 6
5 6 7
5 6 8
3 1 9
2 8 10
7 10 11
4 2 12
8 7 13
9 10 14
2 1 15
8 6 16
8 5 17
9 3 18
+
6 20
3 13 0
2 17 1
2 8 2
5 10 3
5 9 4
3 17 5
5 3 6
6 11 7
3 4 8
5 4 9
2 8 10
6 2 11
6 5 12
4 3 13
6 16 14
4 1 15
3 16 16
1 16 17
6 13 18
5 4 19
2 1 20
2 14 21
4 11 22
5 20 23
1 15 24
2 12 25
+
13 11
12 6 0
4 10 1
1 3 2
3 3 3
5 9 4
6 7 5
11 6 6
4 6 7
12 3 8
13 11 9
5 9 10
6 1 11
10 9 12
5 11 13
12 3 14
2 6 15
2 2 16
6 8 17
8 4 18
2 11 19
2 10 20
11 4 21
3 4 22
7 4 23
7 10 24
13 11 25
1 9 26
3 9 27
6 10 28
2 1 29
8 3 30
6 11 31
8 4 32
4 6 33
11 10 34
5 8 35
13 8 36
13 11 37
4 6 38
13 1 39
1 1 40
5 11 41
7 7 42
13 10 43
12 1 44
9 3 45
9 1 46
13 6 47
10 11 48
1 10 49
3 6 50
6 2 51
5 2 52
13 6 53
5 2 54
11 9 55
4 3 56
4 5 57
10 1 58
2 3 59
5 3 60
4 5 61
11 3 62
9 2 63
13 1 64
1 4 65
11 8 66
6 11 67
13 7 68
2 1 69
5 4 70
12 10 71
13 5 72
13 4 73
3 6 74
4 8 75
6 10 76
10 11 77
6 7 78
9 10 79
13 9 80
6 3 81
12 4 82
+
8 3
4 2 0
8 1 1
6 2 2
5 2 3
6 3 4
2 2 5
2 3 6
4 1 7
1 2 8
4 3 9
6 1 10
5 3 11
5 1 12
1 1 13
3 2 14
6 1 15
4 3 16
6 2 17
6 1 18
1 1 19
7 1 20
8 3 21
3 1 22
5 2 23
7 2 24
8 1 25
3 1 26
3 2 27
+
4 19
2 10 0
3 19 1
1 12 2
4 16 3
2 11 4
4 19 5
3 16 6
3 17 7
3 17 8
2 14 9
1 7 10
3 9 11
3 2 12
2 17 13
2 11 14
3 15 15
1 1 16
4 8 17
1 6 18
1 2 19
3 16 20
3 9 21
4 18 22
2 19 23
3 4 24
4 1 25
4 11 26
2 2 27
3 19 28
4 7 29
2 3 30
4 12 31
3 8 32
2 15 33
2 14 34
+
16 7
10 1 0
3 2 1
9 3 2
7 6 3
16 1 4
2 4 5
14 1 6
9 1 7
2 2 8
7 1 9
2 3 10
4 6 11
10 1 12
4 1 13
15 2 14
6 5 15
9 2 16
12 6 17
4 4 18
8 7 19
16 4 20
3 2 21
1 1 22
2 1 23
15 5 24
2 1 25
3 7 26
13 6 27
14 7 28
6 4 29
3 4 30
14 2 31
11 6 32
10 7 33
5 6 34
10 3 35
13 5 36
4 3 37
11 5 38
15 4 39
8 2 40
9 6 41
16 1 42
5 2 43
10 3 44
2 2 45
2 5 46
14 3 47
3 1 48
6 1 49
13 5 50
16 5 51
12 7 52
7 1 53
7 3 54
15 6 55
2 5 56
13 3 57
16 3 58
3 7 59
10 3 60
7 1 61
2 7 62
10 1 63
15 7 64
7 7 65
3 2 66
+
18 15
10 4 0
11 2 1
6 14 2
6 11 3
1 13 4
11 5 5
17 5 6
7 6 7
3 7 8
3 15 9
9 10 10
7 2 11
15 13 12
5 9 13
16 7 14
15 12 15
4 12 16
12 2 17
9 3 18
14 11 19
17 14 20
16 3 21
8 10 22
1 2 23
18 6 24
15 10 25
14 11 26
11 12 27
12 7 28
8 2 29
7 3 30
13 13 31
16 3 32
15 10 33
15 1 34
8 12 35
11 2 36
7 12 37
7 15 38
10 7 39
5 14 40
12 7 41
11 7 42
6 7 43
16 1 44
5 9 45
18 8 46
15 1 47
1 13 48
+
19 4
7 4 0
19 1 1
+
11 6
8 3 0
2 6 1
3 5 2
4 6 3
